elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
403.51,F,-52,8.39,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,H,-81,4.40,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,K,-83,4.32,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,M,-84,7.40,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
404.51,A,-79,13.85,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,B,-80,19.07,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,C,-79,10.17,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,E,-80,13.46,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,F,-64,8.18,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,H,-83,4.21,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,K,-86,4.66,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
404.51,M,-87,7.78,Far,21.60,15.28,H,2.05,weak,cantering,0.8896,21.60,15.28
405.51,A,-79,13.93,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,B,-82,19.56,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,C,-78,9.78,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,E,-80,13.90,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,F,-73,8.07,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,H,-86,4.55,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,K,-87,4.76,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
405.51,M,-90,8.23,Far,16.08,16.22,H,4.50,weak,cantering,0.7713,16.08,16.22
406.51,A,-80,14.32,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,B,-82,19.51,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,C,-77,9.46,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,E,-80,13.57,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,F,-79,8.21,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,H,-89,5.23,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,K,-88,4.74,Far,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
406.51,M,-63,-1.00,Unknown,15.78,21.79,H,4.58,weak,cantering,0.1724,15.78,21.79
407.51,A,-80,14.36,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,B,-82,19.24,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,C,-77,9.37,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,E,-79,13.07,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,F,-55,-1.00,Unknown,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,H,-92,5.93,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,K,-87,4.35,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
407.51,M,-72,8.15,Far,10.69,19.39,H,0.92,weak,cantering,1.9425,10.69,19.39
408.51,A,-80,14.39,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,B,-81,18.75,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,C,-77,9.58,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,E,-78,12.16,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,F,-68,8.67,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,H,-93,6.28,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,K,-87,4.07,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
408.51,M,-79,8.64,Far,9.30,16.75,H,2.84,weak,cantering,0.2237,9.30,16.75
409.51,A,-81,14.76,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,B,-81,18.77,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,C,-77,9.78,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,E,-76,10.64,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,F,-76,9.13,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,H,-92,6.23,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,K,-87,3.97,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
409.51,M,-84,9.19,Far,10.19,18.01,H,2.00,weak,trotting,0.6760,10.19,18.01
410.51,A,-83,15.80,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,B,-82,18.98,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,C,-77,9.81,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,E,-74,9.30,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,F,-82,9.48,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,H,-91,6.05,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,K,-88,4.24,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
410.51,M,-87,8.91,Far,9.40,20.18,E,0.63,weak,cantering,0.6942,9.40,20.18
411.51,A,-84,16.77,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,B,-83,19.52,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,C,-77,9.83,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,E,-73,8.11,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,F,-86,9.35,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,H,-89,4.89,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,K,-89,4.48,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
411.51,M,-89,8.89,Far,8.34,21.50,E,2.24,weak,cantering,0.2132,8.34,21.50
412.51,A,-85,17.61,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,B,-83,20.05,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,C,-77,9.85,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,E,-73,7.61,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,F,-88,9.05,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,H,-87,3.71,Near,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,K,-90,4.85,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
412.51,M,-90,8.29,Far,7.77,22.39,E,3.26,weak,cantering,1.5610,7.77,22.39
413.51,A,-86,18.68,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,B,-85,20.99,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,C,-78,10.28,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,E,-74,7.85,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,F,-89,8.17,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,H,-84,2.66,Near,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,K,-92,5.41,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
413.51,M,-90,7.85,Far,7.37,23.09,E,3.92,weak,cantering,0.4696,7.37,23.09
414.51,A,-85,19.31,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,B,-86,22.06,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,C,-78,10.24,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,E,-76,8.35,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,F,-90,8.39,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,H,-82,1.91,Near,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,K,-93,6.02,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
414.51,M,-90,7.52,Far,7.36,23.69,E,3.51,weak,cantering,0.8657,7.36,23.69
415.51,A,-84,19.27,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,B,-87,22.98,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,C,-77,10.04,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,E,-77,8.84,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,F,-92,8.84,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,H,-80,1.44,Near,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,K,-95,6.62,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
415.51,M,-90,7.09,Far,7.25,24.58,E,3.09,weak,cantering,0.5930,7.25,24.58
416.51,A,-84,19.24,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,B,-88,24.17,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,C,-77,9.68,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,E,-77,9.11,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,F,-94,9.25,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,H,-81,1.61,Near,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,K,-94,6.90,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
416.51,M,-90,6.59,Far,7.14,24.83,E,3.09,weak,cantering,0.5347,7.14,24.83
417.51,A,-84,19.83,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,B,-89,25.59,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,C,-76,9.20,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,E,-78,9.35,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,F,-94,9.49,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,H,-84,2.02,Near,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,K,-95,7.26,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
417.51,M,-88,5.49,Far,7.65,25.22,H,2.48,weak,cantering,1.8069,7.65,25.22
418.51,A,-84,20.19,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,B,-89,26.60,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,C,-76,8.99,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,E,-78,9.70,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,F,-94,9.39,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,H,-86,2.37,Near,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,K,-94,7.19,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
418.51,M,-87,4.79,Far,8.00,25.26,H,2.14,weak,cantering,0.4334,8.00,25.26
419.51,A,-85,21.05,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,B,-88,26.70,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,C,-74,8.25,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,E,-78,9.88,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,F,-94,8.94,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,H,-86,2.59,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,K,-94,7.26,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
419.51,M,-86,4.16,Far,8.23,25.93,H,1.77,weak,trotting,0.2483,8.23,25.93
420.51,A,-85,21.72,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,B,-88,27.28,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,C,-74,7.87,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,E,-78,10.05,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,F,-95,9.53,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,H,-85,2.56,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,K,-94,7.46,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
420.51,M,-87,4.24,Far,8.23,26.31,H,1.80,weak,trotting,0.2842,8.23,26.31
421.51,A,-86,22.53,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,B,-87,27.59,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,C,-73,7.21,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,E,-79,10.69,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,F,-96,10.10,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,H,-86,2.81,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,K,-92,6.65,Far,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
421.51,M,-85,3.20,Near,8.50,26.95,H,1.78,weak,trotting,0.7364,8.50,26.95
422.51,A,-86,23.32,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,B,-87,27.88,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,C,-73,6.87,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,E,-80,11.19,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,F,-95,9.28,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,H,-88,3.20,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,K,-92,6.67,Far,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
422.51,M,-87,3.50,Near,8.72,27.19,H,1.75,weak,trotting,1.0878,8.72,27.19
423.51,A,-86,24.07,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,B,-87,28.39,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,C,-73,6.86,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,E,-80,11.53,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,F,-95,9.21,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,H,-88,3.50,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,K,-93,7.19,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
423.51,M,-90,4.03,Far,8.72,27.29,H,1.82,weak,trotting,0.6812,8.72,27.29
424.51,A,-85,23.51,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,B,-86,28.35,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,C,-74,7.08,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,E,-80,12.11,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,F,-95,9.31,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,H,-88,3.42,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,K,-95,7.69,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
424.51,M,-91,4.54,Far,8.76,26.90,H,1.54,weak,trotting,0.6568,8.76,26.90
425.51,A,-84,23.33,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,B,-85,27.66,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,C,-75,7.28,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,E,-81,12.52,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,F,-95,9.39,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,H,-88,3.54,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,K,-92,6.37,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
425.51,M,-92,4.99,Far,8.85,25.76,H,1.18,weak,cantering,0.6440,8.85,25.76
426.51,A,-83,22.55,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,B,-85,27.67,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,C,-75,7.58,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,E,-80,12.37,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,F,-66,-1.00,Unknown,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,H,-89,3.87,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,K,-93,6.73,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
426.51,M,-90,4.20,Far,11.52,20.86,H,1.75,weak,cantering,0.6316,11.52,20.86
427.51,A,-83,21.89,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,B,-86,28.39,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,C,-76,7.73,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,E,-79,12.24,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,F,-75,9.60,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,H,-89,4.09,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,K,-93,6.74,Far,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
427.51,M,-88,3.58,Near,11.48,20.26,H,1.51,weak,cantering,0.8183,11.48,20.26
428.51,A,-82,21.60,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,B,-87,29.08,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,C,-76,8.10,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,E,-80,12.48,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,F,-53,-1.00,Unknown,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,H,-89,4.19,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,K,-93,6.87,Far,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
428.51,M,-85,2.69,Near,12.77,18.12,E,3.35,weak,trotting,0.9109,12.77,18.12
429.51,A,-82,20.76,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,B,-86,28.66,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,C,-76,8.19,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,E,-79,12.53,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,F,-66,10.04,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,H,-89,4.27,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,K,-92,6.73,Far,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
429.51,M,-83,2.21,Near,13.56,16.98,E,4.64,weak,trotting,0.7497,13.56,16.98
430.51,A,-82,20.33,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,B,-84,27.16,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,C,-76,8.12,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,E,-80,12.90,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,F,-76,10.68,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,H,-89,4.43,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,K,-92,6.46,Far,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
430.51,M,-85,2.53,Near,12.65,18.71,E,2.95,weak,trotting,0.5268,12.65,18.71
431.51,A,-82,20.64,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,B,-84,26.28,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,C,-76,8.21,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,E,-80,13.24,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,F,-53,-1.00,Unknown,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,H,-90,4.56,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,K,-91,6.11,Far,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
431.51,M,-88,2.98,Near,13.88,16.53,E,4.64,weak,trotting,0.8846,13.88,16.53
432.51,A,-81,19.62,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,B,-83,25.16,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,C,-76,8.14,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,E,-80,13.20,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,F,-66,11.01,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,H,-91,5.00,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,K,-91,5.96,Far,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
432.51,M,-61,-1.00,Unknown,14.88,18.83,E,5.02,weak,trotting,0.4718,14.88,18.83
433.51,A,-80,18.45,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,B,-82,23.84,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,C,-78,8.90,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,E,-80,13.17,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,F,-75,11.33,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,H,-92,5.50,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,K,-89,5.08,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
433.51,M,-72,3.59,Far,14.39,20.19,E,4.39,weak,trotting,0.8262,14.39,20.19
434.51,A,-80,17.48,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,B,-82,23.37,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,C,-79,9.59,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,E,-79,12.94,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,F,-82,11.99,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,H,-91,5.33,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,K,-88,4.49,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
434.51,M,-79,4.49,Far,12.88,20.50,E,2.92,weak,trotting,0.1156,12.88,20.50
435.51,A,-79,16.68,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,B,-81,21.13,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,C,-79,10.06,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,E,-79,12.74,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,F,-86,11.63,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,H,-91,5.53,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,K,-86,3.81,Far,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
435.51,M,-55,-1.00,Unknown,13.93,22.76,E,4.80,weak,trotting,1.1683,13.93,22.76
436.51,A,-78,15.10,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,B,-80,19.77,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,C,-80,10.49,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,E,-80,13.22,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,F,-88,10.83,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,H,-92,5.81,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,K,-86,3.48,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
436.51,M,-69,5.49,Far,13.75,23.36,E,4.58,weak,trotting,0.1722,13.75,23.36
437.51,A,-76,13.23,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,B,-78,16.64,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,C,-80,11.13,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,E,-81,13.81,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,F,-62,-1.00,Unknown,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,H,-92,5.84,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,K,-85,3.32,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
437.51,M,-77,6.62,Far,14.26,20.91,E,4.36,weak,trotting,0.7645,14.26,20.91
438.51,A,-75,11.85,Far,14.13,18.43,E,4.42,weak,trotting,0.1917,14.13,18.43
